customer_id,tenure,contract,customer_satisfaction,num_complaints,num_service_calls,late_payments,monthlycharges,num_services,has_tech_support,churn_probability,predicted_churn,risk_level,contract_display,has_tech_support_label
CUST0000509401,23,one_year,1.0,2.0,3,1,90.52,3,0,0.78881,1,High Risk,One year,No
CUST0000391165,16,one_year,3.0,2.0,0,1,138.09,3,0,0.78881,1,High Risk,One year,No
CUST0000809731,19,one_year,1.0,2.0,3,1,73.99,4,0,0.78881,1,High Risk,One year,No
CUST0000456968,27,one_year,2.0,3.0,3,1,72.89,3,0,0.78881,1,High Risk,One year,No
CUST0000614692,17,one_year,2.0,2.0,0,2,97.14,3,0,0.78881,1,High Risk,One year,No
CUST0000758040,16,one_year,3.0,2.0,3,2,75.07,4,0,0.78881,1,High Risk,One year,No
CUST0000853050,17,one_year,3.0,2.0,3,1,116.09,4,0,0.78881,1,High Risk,One year,No
CUST0000247777,28,one_year,2.0,2.0,0,1,83.62,3,0,0.78881,1,High Risk,One year,No
CUST0000983382,17,one_year,1.0,3.0,2,1,98.17,3,0,0.78881,1,High Risk,One year,No
CUST0000137873,17,one_year,2.0,3.0,3,1,65.46,3,0,0.78881,1,High Risk,One year,No
CUST0000325594,20,one_year,3.0,2.0,1,1,78.96,3,0,0.78881,1,High Risk,One year,No
CUST0000486862,17,one_year,3.0,2.0,2,1,86.35,4,0,0.78881,1,High Risk,One year,No
CUST0000506960,16,one_year,1.0,2.0,3,1,57.79,3,0,0.78881,1,High Risk,One year,No
CUST0000161268,28,one_year,2.0,2.0,3,1,71.72,4,0,0.78881,1,High Risk,One year,No
CUST0000064510,29,one_year,3.0,2.0,2,1,50.47,3,0,0.78881,1,High Risk,One year,No
CUST0000036238,28,one_year,3.0,2.0,1,1,86.89,3,0,0.78881,1,High Risk,One year,No
CUST0000413673,22,one_year,2.0,2.0,2,1,79.31,4,0,0.78881,1,High Risk,One year,No
CUST0000451070,16,one_year,2.0,2.0,2,2,68.87,4,0,0.78881,1,High Risk,One year,No
CUST0000100695,22,one_year,3.0,2.0,1,1,77.87,3,0,0.78881,1,High Risk,One year,No
CUST0000711987,18,one_year,3.0,3.0,2,1,112.11,3,0,0.78881,1,High Risk,One year,No
CUST0000223110,24,one_year,1.0,2.0,3,2,73.57,4,0,0.78881,1,High Risk,One year,No
CUST0000169859,18,one_year,3.0,2.0,2,1,60.39,3,0,0.78881,1,High Risk,One year,No
CUST0000741903,18,one_year,2.0,2.0,1,1,80.36,3,0,0.78881,1,High Risk,One year,No
CUST0000407815,26,one_year,2.0,2.0,1,1,58.98,4,0,0.78881,1,High Risk,One year,No
CUST0000430967,22,one_year,3.0,2.0,2,1,104.72,4,0,0.78881,1,High Risk,One year,No
CUST0000925398,20,one_year,3.0,2.0,2,1,73.87,3,0,0.78881,1,High Risk,One year,No
CUST0000833020,16,one_year,2.0,2.0,2,2,76.39,3,0,0.78881,1,High Risk,One year,No
CUST0000277101,31,one_year,2.0,2.0,3,1,91.04,3,0,0.78881,1,High Risk,One year,No
CUST0000468445,28,one_year,1.0,3.0,3,1,59.02,3,0,0.78881,1,High Risk,One year,No
CUST0000766017,31,one_year,2.0,2.0,0,2,98.2,4,0,0.78881,1,High Risk,One year,No
CUST0000557195,29,one_year,2.0,2.0,3,1,52.33,3,0,0.78881,1,High Risk,One year,No
CUST0000863615,20,one_year,3.0,2.0,1,1,72.54,3,0,0.78881,1,High Risk,One year,No
CUST0000789056,19,one_year,3.0,2.0,2,1,67.96,3,0,0.78881,1,High Risk,One year,No
CUST0000112675,23,one_year,3.0,2.0,2,1,66.79,3,0,0.78881,1,High Risk,One year,No
CUST0000330478,16,one_year,1.0,2.0,3,1,74.71,4,0,0.78881,1,High Risk,One year,No
CUST0000889165,19,one_year,3.0,2.0,2,1,123.97,4,0,0.78881,1,High Risk,One year,No
CUST0000269461,16,one_year,3.0,2.0,0,1,92.94,3,0,0.78881,1,High Risk,One year,No
CUST0000392117,25,one_year,1.0,2.0,1,1,110.28,4,0,0.78881,1,High Risk,One year,No
CUST0000256982,31,one_year,2.0,2.0,3,1,116.1,4,0,0.78881,1,High Risk,One year,No
CUST0000646658,16,one_year,3.0,2.0,3,1,73.99,3,0,0.78881,1,High Risk,One year,No
CUST0000280294,31,one_year,2.0,2.0,3,1,74.53,3,0,0.78881,1,High Risk,One year,No
CUST0000965861,25,one_year,3.0,2.0,1,2,101.37,3,0,0.78881,1,High Risk,One year,No
CUST0000903861,72,month_to_month,3.0,2.0,2,1,95.99,2,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000935998,72,month_to_month,3.0,2.0,2,2,63.11,1,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000843232,72,month_to_month,3.0,2.0,0,1,63.55,2,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000733391,44,month_to_month,3.0,2.0,2,1,54.19,1,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000204361,52,month_to_month,2.0,4.0,3,2,38.46,2,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000945960,46,month_to_month,3.0,3.0,1,1,63.56,2,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000215878,42,month_to_month,2.0,3.0,1,1,43.11,1,1,0.788756,1,High Risk,Month-to-month,Yes
CUST0000278824,6,month_to_month,6.0,0.0,5,1,82.41,1,1,0.788715,1,High Risk,Month-to-month,Yes
CUST0000496643,2,month_to_month,6.0,1.0,4,1,78.72,2,1,0.788715,1,High Risk,Month-to-month,Yes
CUST0000075141,6,month_to_month,6.0,1.0,4,1,85.06,1,1,0.788715,1,High Risk,Month-to-month,Yes
CUST0000389486,1,month_to_month,6.0,1.0,4,1,71.88,1,1,0.788715,1,High Risk,Month-to-month,Yes
CUST0000795910,61,month_to_month,6.0,2.0,1,3,107.94,1,0,0.788698,1,High Risk,Month-to-month,No
CUST0000753096,32,one_year,2.0,2.0,4,1,76.08,1,1,0.788694,1,High Risk,One year,Yes
CUST0000833325,40,one_year,2.0,2.0,5,1,68.63,2,1,0.788694,1,High Risk,One year,Yes
CUST0000492420,51,one_year,3.0,2.0,5,1,38.7,1,1,0.788694,1,High Risk,One year,Yes
CUST0000739029,52,one_year,3.0,2.0,5,1,90.11,2,1,0.788694,1,High Risk,One year,Yes
CUST0000812959,62,one_year,3.0,2.0,4,1,78.12,1,1,0.788694,1,High Risk,One year,Yes
CUST0000047212,41,one_year,2.0,2.0,4,2,54.75,1,1,0.788694,1,High Risk,One year,Yes
CUST0000341954,72,one_year,3.0,2.0,6,1,86.4,1,1,0.788694,1,High Risk,One year,Yes
CUST0000660535,61,one_year,2.0,2.0,4,1,88.26,1,1,0.788694,1,High Risk,One year,Yes
CUST0000658509,53,one_year,1.0,4.0,6,1,89.19,1,1,0.788694,1,High Risk,One year,Yes
CUST0000663630,58,one_year,3.0,2.0,4,1,70.9,2,1,0.788694,1,High Risk,One year,Yes
CUST0000277617,54,one_year,3.0,2.0,4,1,64.05,1,1,0.788694,1,High Risk,One year,Yes
CUST0000516951,72,one_year,1.0,3.0,5,1,75.91,2,1,0.788694,1,High Risk,One year,Yes
CUST0000397536,41,one_year,1.0,2.0,6,2,72.98,2,1,0.788694,1,High Risk,One year,Yes
CUST0000301393,72,one_year,1.0,3.0,4,1,56.52,1,1,0.788694,1,High Risk,One year,Yes
CUST0000049067,72,one_year,2.0,2.0,8,1,82.66,2,1,0.788694,1,High Risk,One year,Yes
CUST0000719993,72,one_year,3.0,3.0,7,1,76.73,2,1,0.788694,1,High Risk,One year,Yes
CUST0000826679,36,one_year,1.0,3.0,5,1,98.95,1,1,0.788694,1,High Risk,One year,Yes
CUST0000375287,34,one_year,3.0,3.0,5,2,73.79,1,1,0.788694,1,High Risk,One year,Yes
CUST0000915636,55,one_year,3.0,3.0,4,1,69.41,1,1,0.788694,1,High Risk,One year,Yes
CUST0000556698,65,one_year,1.0,2.0,6,1,85.48,2,1,0.788694,1,High Risk,One year,Yes
CUST0000179592,34,one_year,2.0,3.0,5,1,60.65,1,1,0.788694,1,High Risk,One year,Yes
CUST0000595346,39,one_year,1.0,2.0,4,2,94.61,2,1,0.788694,1,High Risk,One year,Yes
CUST0000561106,36,one_year,2.0,2.0,4,1,91.82,2,1,0.788694,1,High Risk,One year,Yes
CUST0000600081,39,one_year,2.0,2.0,4,1,65.92,1,1,0.788694,1,High Risk,One year,Yes
CUST0000833623,34,one_year,1.0,2.0,4,1,77.31,2,1,0.788694,1,High Risk,One year,Yes
CUST0000708127,70,one_year,2.0,3.0,4,1,62.5,1,1,0.788694,1,High Risk,One year,Yes
CUST0000378469,42,one_year,2.0,2.0,4,1,50.74,1,1,0.788694,1,High Risk,One year,Yes
CUST0000541521,67,one_year,1.0,2.0,6,1,67.61,2,1,0.788694,1,High Risk,One year,Yes
CUST0000295428,38,one_year,1.0,2.0,7,1,104.11,2,1,0.788694,1,High Risk,One year,Yes
CUST0000594795,40,one_year,3.0,3.0,6,1,64.93,1,1,0.788694,1,High Risk,One year,Yes
CUST0000709513,34,one_year,1.0,2.0,5,1,105.62,2,1,0.788694,1,High Risk,One year,Yes
CUST0000491465,46,one_year,3.0,2.0,4,1,55.69,2,1,0.788694,1,High Risk,One year,Yes
CUST0000330135,43,one_year,1.0,2.0,4,1,76.18,2,1,0.788694,1,High Risk,One year,Yes
CUST0000614907,72,one_year,2.0,2.0,5,1,72.0,1,1,0.788694,1,High Risk,One year,Yes
CUST0000161826,34,one_year,3.0,2.0,4,1,82.08,2,1,0.788694,1,High Risk,One year,Yes
CUST0000460697,46,one_year,2.0,2.0,5,1,91.42,2,1,0.788694,1,High Risk,One year,Yes
CUST0000447419,72,one_year,2.0,3.0,4,2,92.74,1,1,0.788694,1,High Risk,One year,Yes
CUST0000169771,39,one_year,3.0,2.0,7,1,62.94,1,1,0.788694,1,High Risk,One year,Yes
CUST0000959039,72,one_year,2.0,2.0,4,1,57.83,1,1,0.788694,1,High Risk,One year,Yes
CUST0000001465,72,one_year,3.0,2.0,4,1,81.84,1,1,0.788694,1,High Risk,One year,Yes
CUST0000214146,49,one_year,3.0,2.0,5,1,73.27,2,1,0.788694,1,High Risk,One year,Yes
CUST0000764880,32,one_year,2.0,3.0,4,1,87.39,2,1,0.788694,1,High Risk,One year,Yes
CUST0000647759,39,one_year,3.0,2.0,4,1,59.14,2,1,0.788694,1,High Risk,One year,Yes
CUST0000783374,33,one_year,1.0,3.0,5,2,95.25,1,1,0.788694,1,High Risk,One year,Yes
CUST0000040942,54,one_year,2.0,3.0,5,1,70.21,2,1,0.788694,1,High Risk,One year,Yes
CUST0000960425,41,one_year,3.0,2.0,4,1,89.62,2,1,0.788694,1,High Risk,One year,Yes
CUST0000823441,39,one_year,3.0,2.0,5,1,72.36,1,1,0.788694,1,High Risk,One year,Yes
CUST0000459327,43,one_year,3.0,2.0,5,2,66.81,2,1,0.788694,1,High Risk,One year,Yes
CUST0000538777,49,one_year,1.0,2.0,5,1,72.44,1,1,0.788694,1,High Risk,One year,Yes
CUST0000560205,52,one_year,1.0,2.0,4,1,57.23,2,1,0.788694,1,High Risk,One year,Yes
CUST0000226716,72,one_year,3.0,2.0,6,1,81.81,2,1,0.788694,1,High Risk,One year,Yes
CUST0000882832,40,one_year,3.0,2.0,6,1,94.49,2,1,0.788694,1,High Risk,One year,Yes
CUST0000421437,41,one_year,3.0,2.0,4,1,89.65,1,1,0.788694,1,High Risk,One year,Yes
CUST0000251914,34,one_year,2.0,2.0,4,1,73.92,1,1,0.788694,1,High Risk,One year,Yes
CUST0000468651,60,one_year,2.0,2.0,4,1,97.24,1,1,0.788694,1,High Risk,One year,Yes
CUST0000413876,33,one_year,2.0,2.0,4,1,117.42,1,1,0.788694,1,High Risk,One year,Yes
CUST0000038278,44,one_year,2.0,2.0,4,2,86.12,2,1,0.788694,1,High Risk,One year,Yes
CUST0000575768,49,one_year,3.0,2.0,4,1,90.58,1,1,0.788694,1,High Risk,One year,Yes
CUST0000153797,65,one_year,2.0,2.0,4,1,58.74,1,1,0.788694,1,High Risk,One year,Yes
CUST0000848654,72,one_year,3.0,2.0,6,1,69.36,2,1,0.788694,1,High Risk,One year,Yes
CUST0000231898,50,one_year,1.0,2.0,6,1,96.31,2,1,0.788694,1,High Risk,One year,Yes
CUST0000692280,41,one_year,3.0,3.0,5,1,81.61,1,1,0.788694,1,High Risk,One year,Yes
CUST0000303276,20,one_year,2.0,1.0,4,1,74.68,3,0,0.788683,1,High Risk,One year,No
CUST0000125206,18,one_year,2.0,1.0,4,1,84.5,3,0,0.788683,1,High Risk,One year,No
CUST0000092177,28,one_year,3.0,1.0,7,2,105.72,4,0,0.788683,1,High Risk,One year,No
CUST0000521951,26,one_year,3.0,1.0,5,1,68.85,3,0,0.788683,1,High Risk,One year,No
CUST0000667008,17,one_year,3.0,1.0,4,1,113.69,3,0,0.788683,1,High Risk,One year,No
CUST0000279914,19,one_year,3.0,0.0,4,1,45.47,4,0,0.788683,1,High Risk,One year,No
CUST0000364409,20,one_year,2.0,0.0,4,1,117.03,3,0,0.788683,1,High Risk,One year,No
CUST0000150320,17,one_year,2.0,1.0,4,1,66.48,3,0,0.788683,1,High Risk,One year,No
CUST0000133172,29,one_year,1.0,1.0,4,2,135.85,3,0,0.788683,1,High Risk,One year,No
CUST0000262384,26,one_year,3.0,0.0,4,1,103.13,4,0,0.788683,1,High Risk,One year,No
CUST0000602265,22,one_year,3.0,1.0,5,2,115.38,4,0,0.788683,1,High Risk,One year,No
CUST0000242886,27,one_year,3.0,1.0,4,2,89.31,3,0,0.788683,1,High Risk,One year,No
CUST0000197176,20,one_year,1.0,1.0,4,2,123.08,3,0,0.788683,1,High Risk,One year,No
CUST0000086150,17,one_year,3.0,0.0,5,1,98.51,3,0,0.788683,1,High Risk,One year,No
CUST0000680641,25,one_year,3.0,1.0,4,1,79.02,4,0,0.788683,1,High Risk,One year,No
CUST0000237744,21,one_year,3.0,0.0,5,1,60.28,3,0,0.788683,1,High Risk,One year,No
CUST0000317511,21,one_year,1.0,0.0,4,1,98.47,4,0,0.788683,1,High Risk,One year,No
CUST0000995431,22,one_year,1.0,1.0,6,1,56.22,3,0,0.788683,1,High Risk,One year,No
CUST0000575231,20,one_year,1.0,1.0,4,2,83.33,3,0,0.788683,1,High Risk,One year,No
CUST0000854674,18,one_year,1.0,0.0,4,1,56.42,3,0,0.788683,1,High Risk,One year,No
CUST0000620038,24,one_year,3.0,1.0,5,2,103.01,4,0,0.788683,1,High Risk,One year,No
CUST0000556104,25,one_year,3.0,1.0,8,1,100.69,4,0,0.788683,1,High Risk,One year,No
CUST0000925891,24,one_year,2.0,1.0,4,1,115.7,4,0,0.788683,1,High Risk,One year,No
CUST0000085161,21,one_year,2.0,0.0,4,1,69.85,3,0,0.788683,1,High Risk,One year,No
CUST0000972075,25,one_year,3.0,1.0,4,1,44.26,3,0,0.788683,1,High Risk,One year,No
CUST0000496079,23,one_year,2.0,0.0,5,2,75.98,4,0,0.788683,1,High Risk,One year,No
CUST0000120375,26,one_year,3.0,1.0,4,1,63.96,3,0,0.788683,1,High Risk,One year,No
CUST0000851873,17,one_year,3.0,1.0,4,2,102.44,3,0,0.788683,1,High Risk,One year,No
CUST0000149479,27,one_year,1.0,1.0,4,1,109.62,3,0,0.788683,1,High Risk,One year,No
CUST0000309378,19,one_year,1.0,0.0,4,1,33.22,4,0,0.788683,1,High Risk,One year,No
CUST0000107656,24,one_year,2.0,0.0,4,1,92.67,3,0,0.788683,1,High Risk,One year,No
CUST0000184831,22,one_year,2.0,0.0,4,1,111.63,3,0,0.788683,1,High Risk,One year,No
CUST0000760447,26,one_year,3.0,1.0,5,1,89.41,3,0,0.788683,1,High Risk,One year,No
CUST0000813885,22,one_year,3.0,1.0,6,1,82.57,3,0,0.788683,1,High Risk,One year,No
CUST0000696738,24,one_year,2.0,1.0,5,1,83.05,3,0,0.788683,1,High Risk,One year,No
CUST0000600863,17,one_year,1.0,1.0,5,1,77.17,3,0,0.788683,1,High Risk,One year,No
CUST0000200038,19,one_year,1.0,1.0,4,1,74.46,3,0,0.788683,1,High Risk,One year,No
CUST0000373232,26,one_year,1.0,1.0,4,1,105.59,4,0,0.788683,1,High Risk,One year,No
CUST0000970573,17,one_year,3.0,0.0,4,1,80.43,4,0,0.788683,1,High Risk,One year,No
CUST0000848527,26,one_year,1.0,1.0,5,1,132.97,3,0,0.788683,1,High Risk,One year,No
CUST0000309564,31,one_year,1.0,1.0,4,1,96.33,3,0,0.788683,1,High Risk,One year,No
CUST0000259319,28,month_to_month,5.0,2.0,4,0,62.22,2,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000826921,21,month_to_month,4.0,2.0,4,0,58.41,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000145611,21,month_to_month,4.0,2.0,6,0,70.25,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000056382,28,month_to_month,5.0,2.0,4,0,96.62,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000846783,19,month_to_month,4.0,3.0,4,0,74.36,2,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000436012,29,month_to_month,4.0,2.0,5,0,94.64,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000694236,26,month_to_month,6.0,2.0,4,0,88.54,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000517464,30,month_to_month,5.0,2.0,5,0,90.98,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000548069,18,month_to_month,6.0,2.0,4,0,56.47,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000309886,20,month_to_month,4.0,3.0,4,0,71.87,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000640242,22,month_to_month,4.0,2.0,7,0,98.08,1,1,0.788408,1,High Risk,Month-to-month,Yes
CUST0000993462,17,month_to_month,2.0,1.0,5,0,91.69,1,0,0.78818,1,High Risk,Month-to-month,No
CUST0000464447,27,month_to_month,3.0,1.0,4,0,86.31,2,0,0.78818,1,High Risk,Month-to-month,No
CUST0000207051,25,month_to_month,2.0,1.0,4,0,97.65,1,0,0.78818,1,High Risk,Month-to-month,No
CUST0000377936,26,month_to_month,2.0,1.0,4,0,83.74,1,0,0.78818,1,High Risk,Month-to-month,No
CUST0000050173,22,month_to_month,3.0,1.0,7,0,88.82,1,0,0.78818,1,High Risk,Month-to-month,No
CUST0000846460,19,month_to_month,3.0,1.0,4,0,71.26,2,0,0.78818,1,High Risk,Month-to-month,No
CUST0000908149,27,month_to_month,1.0,1.0,4,0,64.05,1,0,0.78818,1,High Risk,Month-to-month,No
CUST0000550207,17,month_to_month,3.0,1.0,5,0,101.08,1,0,0.78818,1,High Risk,Month-to-month,No
CUST0000053546,31,month_to_month,2.0,0.0,0,1,132.27,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000456572,16,month_to_month,1.0,0.0,1,1,92.27,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000193775,30,month_to_month,1.0,0.0,2,2,94.86,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000617972,16,month_to_month,3.0,0.0,0,1,111.02,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000213847,31,month_to_month,2.0,1.0,3,1,61.07,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000974543,16,month_to_month,2.0,1.0,0,1,145.0,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000688353,31,month_to_month,3.0,1.0,1,1,72.28,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000206319,19,month_to_month,2.0,1.0,2,2,77.57,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000541634,18,month_to_month,1.0,0.0,0,1,95.62,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000464448,16,month_to_month,3.0,1.0,3,2,98.31,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000847501,31,month_to_month,3.0,0.0,2,2,74.06,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000316479,16,month_to_month,3.0,0.0,1,1,64.87,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000615399,18,month_to_month,1.0,0.0,0,1,85.08,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000381479,25,month_to_month,2.0,0.0,1,1,110.65,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000168991,23,month_to_month,1.0,0.0,0,1,97.7,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000456422,19,month_to_month,1.0,0.0,2,1,88.04,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000010742,18,month_to_month,3.0,0.0,2,1,91.81,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000951157,23,month_to_month,2.0,1.0,1,2,74.6,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000222305,24,month_to_month,3.0,1.0,2,1,105.4,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000146166,21,month_to_month,1.0,0.0,3,1,61.65,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000915869,27,month_to_month,1.0,0.0,2,1,85.51,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000696234,22,month_to_month,2.0,1.0,2,1,79.54,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000579351,19,month_to_month,2.0,0.0,3,1,113.14,4,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000617999,21,month_to_month,3.0,1.0,2,1,86.09,3,1,0.787985,1,High Risk,Month-to-month,Yes
CUST0000433504,72,month_to_month,2.0,2.0,2,1,128.37,5,1,0.78765,1,High Risk,Month-to-month,Yes
CUST0000553438,6,month_to_month,2.0,3.0,2,0,136.27,5,1,0.787572,1,High Risk,Month-to-month,Yes
CUST0000135183,2,month_to_month,3.0,2.0,3,0,133.97,6,1,0.787572,1,High Risk,Month-to-month,Yes
CUST0000418365,46,month_to_month,8.0,2.0,4,2,90.33,3,0,0.787176,1,High Risk,Month-to-month,No
CUST0000456937,36,month_to_month,9.0,2.0,5,1,110.36,3,0,0.787176,1,High Risk,Month-to-month,No
CUST0000300896,51,month_to_month,8.0,2.0,4,1,65.31,3,0,0.787176,1,High Risk,Month-to-month,No
CUST0000970384,35,month_to_month,8.0,2.0,4,1,76.26,4,0,0.787176,1,High Risk,Month-to-month,No
CUST0000305570,33,month_to_month,7.0,2.0,4,1,74.55,4,0,0.787176,1,High Risk,Month-to-month,No
CUST0000485983,65,month_to_month,7.0,4.0,9,1,75.43,4,0,0.787176,1,High Risk,Month-to-month,No
CUST0000204688,12,one_year,3.0,2.0,4,3,73.66,2,1,0.787167,1,High Risk,One year,Yes
CUST0000613692,40,month_to_month,3.0,2.0,0,1,79.96,3,1,0.787159,1,High Risk,Month-to-month,Yes
CUST0000819740,59,month_to_month,3.0,2.0,3,1,105.23,3,1,0.787159,1,High Risk,Month-to-month,Yes
CUST0000746188,50,month_to_month,5.0,2.0,4,0,65.83,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000969662,50,month_to_month,5.0,3.0,4,0,122.28,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000370766,61,month_to_month,4.0,2.0,4,0,101.05,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000546191,60,month_to_month,6.0,2.0,4,0,111.59,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000465915,48,month_to_month,6.0,3.0,4,0,79.75,4,0,0.787107,1,High Risk,Month-to-month,No
CUST0000455311,41,month_to_month,4.0,4.0,4,0,74.14,4,0,0.787107,1,High Risk,Month-to-month,No
CUST0000956694,35,month_to_month,4.0,3.0,4,0,98.16,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000311836,44,month_to_month,6.0,3.0,7,0,79.83,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000741970,39,month_to_month,4.0,2.0,4,0,120.9,3,0,0.787107,1,High Risk,Month-to-month,No
CUST0000260872,2,month_to_month,9.0,1.0,1,1,105.63,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000783020,6,month_to_month,7.0,0.0,0,1,98.5,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000389696,6,month_to_month,7.0,0.0,1,1,83.57,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000590988,1,month_to_month,7.0,0.0,0,1,114.83,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000403340,4,month_to_month,8.0,0.0,1,1,52.17,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000986545,1,month_to_month,9.0,0.0,1,1,87.49,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000407342,3,month_to_month,9.0,1.0,1,1,93.87,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000674490,2,month_to_month,8.0,1.0,3,1,97.48,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000021342,6,month_to_month,8.0,0.0,1,1,97.43,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000450371,2,month_to_month,9.0,1.0,1,1,33.88,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000796541,1,month_to_month,7.0,0.0,0,2,120.87,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000351561,6,month_to_month,9.0,0.0,2,1,78.0,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000093716,4,month_to_month,8.0,0.0,1,1,104.82,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000650454,6,month_to_month,9.0,0.0,0,1,84.48,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000801882,1,month_to_month,8.0,1.0,2,1,84.34,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000805983,1,month_to_month,7.0,0.0,1,1,118.72,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000447830,1,month_to_month,9.0,0.0,2,1,66.94,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000112457,3,month_to_month,9.0,0.0,0,1,116.91,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000868760,4,month_to_month,7.0,0.0,0,2,101.85,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000265035,3,month_to_month,8.0,0.0,0,1,68.46,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000232606,3,month_to_month,8.0,1.0,1,1,107.37,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000608249,6,month_to_month,9.0,0.0,1,1,79.45,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000964402,4,month_to_month,9.0,0.0,2,1,83.2,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000132487,1,month_to_month,7.0,0.0,1,2,112.86,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000743405,1,month_to_month,9.0,0.0,1,1,71.4,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000676997,1,month_to_month,8.0,0.0,1,1,84.0,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000767109,6,month_to_month,7.0,1.0,1,1,75.94,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000612304,2,month_to_month,8.0,1.0,1,1,115.04,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000028485,1,month_to_month,8.0,0.0,0,1,73.36,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000421421,6,month_to_month,9.0,0.0,1,1,105.36,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000625429,4,month_to_month,7.0,0.0,1,1,62.22,4,0,0.787052,1,High Risk,Month-to-month,No
CUST0000615885,2,month_to_month,9.0,0.0,0,2,112.21,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000404081,6,month_to_month,9.0,1.0,1,2,107.15,3,0,0.787052,1,High Risk,Month-to-month,No
CUST0000638480,4,month_to_month,7.0,1.0,1,2,94.65,4,0,0.787052,1,High Risk,Month-to-month,No
