customer_id,churn,tenure,contract,customer_satisfaction,num_complaints,num_service_calls,late_payments,monthlycharges,num_services,has_tech_support,tenure_group,contract,customer_satisfaction_group,num_complaints_group,num_service_calls_group,late_payments_group,monthlycharges_group,num_services_group,has_tech_support
CUST0000000285,0,39,two_year,9.0,0.0,3,2,43.12,1,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000286,0,63,month_to_month,2.0,0.0,0,0,57.95,1,1,tenure_32_plus,month_to_month,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000287,0,20,two_year,9.0,0.0,1,1,98.79,3,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000288,0,36,one_year,9.0,0.0,2,2,86.57,2,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000289,0,16,two_year,9.0,0.0,2,1,98.83,3,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000290,0,20,one_year,5.0,2.0,1,0,73.4,1,0,tenure_16_31,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000291,0,6,two_year,4.0,0.0,0,2,112.64,3,1,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000292,0,13,one_year,9.0,1.0,3,0,84.97,4,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000293,0,25,one_year,1.0,0.0,1,1,66.88,2,1,tenure_16_31,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000294,0,7,one_year,8.0,0.0,0,1,72.2,1,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000295,0,13,two_year,6.0,1.0,4,0,59.31,1,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000296,1,69,two_year,8.0,0.0,1,0,54.76,1,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000297,0,2,two_year,8.0,0.0,2,1,64.56,1,0,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000298,0,12,one_year,4.0,0.0,0,1,100.96,3,1,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000299,1,38,two_year,9.0,0.0,0,2,92.26,3,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000300,0,2,one_year,8.0,2.0,3,0,106.94,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000301,0,19,one_year,7.0,0.0,1,0,116.63,6,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000302,0,10,two_year,7.0,1.0,1,0,82.37,5,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000303,0,18,one_year,6.0,0.0,0,0,106.57,5,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000304,0,9,one_year,9.0,1.0,4,0,78.0,2,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000305,1,1,one_year,8.0,0.0,0,0,66.72,4,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000306,0,54,two_year,6.0,1.0,2,0,50.64,2,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000307,0,72,one_year,3.0,0.0,1,1,38.32,1,0,tenure_32_plus,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000308,0,13,one_year,4.0,1.0,1,0,64.14,1,1,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000309,1,29,two_year,3.0,0.0,1,0,105.44,1,1,tenure_16_31,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000310,0,13,two_year,5.0,1.0,3,1,127.12,3,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000311,0,34,two_year,6.0,1.0,1,0,52.59,2,0,tenure_32_plus,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000312,1,38,two_year,3.0,0.0,2,0,71.93,4,0,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000313,0,8,two_year,3.0,0.0,1,0,66.6,1,0,tenure_7_15,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000314,0,1,two_year,1.0,1.0,1,1,93.1,4,0,tenure_1_6,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000315,0,72,one_year,5.0,1.0,4,0,99.38,1,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000316,0,29,one_year,9.0,1.0,2,2,78.89,1,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000317,0,30,two_year,2.0,2.0,1,2,81.9,1,0,tenure_16_31,two_year,satisfaction_1_3,complaints_gt_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000318,0,25,two_year,9.0,1.0,2,0,102.03,3,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000319,0,1,one_year,7.0,0.0,0,0,89.03,1,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000320,0,1,one_year,6.0,0.0,1,1,79.04,5,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000321,0,16,one_year,6.0,0.0,2,1,84.66,5,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000322,0,39,one_year,9.0,0.0,1,0,89.48,4,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000323,0,72,one_year,3.0,0.0,1,0,50.86,4,1,tenure_32_plus,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000324,0,20,two_year,9.0,1.0,3,0,42.63,3,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000325,1,2,one_year,4.0,0.0,1,2,101.69,1,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000326,0,10,one_year,7.0,2.0,4,0,108.24,5,0,tenure_7_15,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000327,0,68,two_year,9.0,1.0,1,0,59.91,1,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000328,0,25,one_year,8.0,1.0,3,0,56.44,1,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000329,0,13,two_year,2.0,0.0,1,1,106.28,5,0,tenure_7_15,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000330,0,72,one_year,4.0,1.0,2,2,134.91,5,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000331,0,33,one_year,8.0,0.0,2,0,73.98,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000332,0,4,two_year,8.0,1.0,4,0,84.92,1,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000333,0,3,two_year,5.0,1.0,1,2,117.52,3,0,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000334,0,25,two_year,6.0,1.0,4,0,63.29,1,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000335,0,72,one_year,8.0,0.0,0,1,74.19,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000336,0,39,one_year,5.0,,5,0,94.46,2,0,tenure_32_plus,one_year,satisfaction_4_6,,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000337,0,30,one_year,8.0,0.0,0,1,94.59,1,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000338,0,35,two_year,2.0,0.0,2,0,92.64,3,0,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000339,0,4,one_year,6.0,1.0,2,0,90.33,3,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000340,0,16,one_year,6.0,0.0,2,2,114.97,5,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000341,0,22,one_year,6.0,1.0,2,0,103.51,5,0,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000342,0,5,two_year,4.0,0.0,3,0,115.55,2,0,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000343,0,1,one_year,1.0,2.0,3,0,154.63,5,1,tenure_1_6,one_year,satisfaction_1_3,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000344,0,7,one_year,6.0,0.0,0,0,97.63,4,0,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000345,0,52,one_year,4.0,0.0,1,0,89.08,1,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000346,0,1,one_year,8.0,0.0,1,1,102.45,6,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000347,0,8,one_year,8.0,2.0,1,0,72.65,3,1,tenure_7_15,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000348,0,2,one_year,6.0,,2,0,103.9,2,0,tenure_1_6,one_year,satisfaction_4_6,,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000349,0,27,two_year,7.0,0.0,0,1,54.39,1,0,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000350,0,6,two_year,6.0,0.0,1,0,90.12,3,1,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000351,0,16,two_year,4.0,2.0,4,0,97.46,3,1,tenure_16_31,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000352,0,8,two_year,6.0,0.0,0,1,73.08,1,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000353,0,51,one_year,4.0,2.0,2,0,65.9,1,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000354,1,30,one_year,8.0,2.0,4,1,65.91,3,0,tenure_16_31,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000355,0,5,one_year,9.0,2.0,4,0,80.12,1,1,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000356,0,23,one_year,6.0,0.0,0,2,97.81,2,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000357,0,3,one_year,5.0,0.0,1,0,66.36,2,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000358,0,8,two_year,1.0,3.0,5,0,49.36,2,0,tenure_7_15,two_year,satisfaction_1_3,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000359,0,10,one_year,1.0,0.0,2,0,98.21,3,0,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000360,0,12,one_year,3.0,0.0,3,0,43.12,1,0,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000361,1,65,two_year,7.0,1.0,1,0,46.48,1,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000362,0,1,one_year,4.0,0.0,0,0,106.92,3,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000363,0,39,two_year,8.0,1.0,1,0,115.22,2,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000364,0,23,two_year,6.0,0.0,2,0,59.18,2,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000365,0,41,two_year,8.0,0.0,0,0,52.62,3,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000366,0,7,two_year,6.0,0.0,1,0,101.14,2,0,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000367,0,1,one_year,9.0,1.0,3,0,108.96,3,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000368,0,1,one_year,5.0,0.0,6,0,67.2,1,0,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000369,0,2,one_year,7.0,0.0,1,0,58.08,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000370,0,4,one_year,9.0,0.0,1,0,103.46,3,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000371,1,4,one_year,8.0,0.0,4,2,69.16,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000372,0,28,two_year,9.0,2.0,1,0,82.27,5,0,tenure_16_31,two_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000373,0,26,two_year,5.0,1.0,3,0,85.92,3,1,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000374,0,1,two_year,7.0,1.0,1,0,74.34,1,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000375,0,19,two_year,8.0,1.0,3,1,77.71,2,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000376,0,63,one_year,8.0,0.0,2,1,95.96,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000377,0,20,one_year,5.0,0.0,0,0,89.13,5,1,tenure_16_31,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000378,1,13,two_year,7.0,0.0,0,0,97.69,1,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000379,0,3,two_year,9.0,2.0,4,0,65.07,2,0,tenure_1_6,two_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000380,0,24,one_year,2.0,1.0,3,1,78.73,2,1,tenure_16_31,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000381,0,11,one_year,8.0,0.0,0,0,94.9,2,1,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000382,0,8,one_year,9.0,0.0,2,0,119.22,3,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000383,0,2,one_year,5.0,0.0,1,1,67.7,2,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,1
CUST0000000384,0,8,two_year,4.0,2.0,1,0,97.47,2,1,tenure_7_15,two_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000385,0,4,one_year,9.0,0.0,1,0,82.91,3,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000386,0,10,two_year,6.0,0.0,2,1,166.47,6,1,tenure_7_15,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000387,0,5,one_year,6.0,1.0,3,0,94.35,3,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000388,0,26,two_year,5.0,1.0,1,0,82.5,2,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000389,0,41,one_year,9.0,0.0,1,0,73.71,1,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000390,1,34,one_year,7.0,2.0,5,0,94.64,2,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000391,0,13,two_year,7.0,1.0,1,0,78.59,3,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000392,0,6,two_year,9.0,0.0,0,0,77.6,3,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000393,0,20,two_year,7.0,0.0,0,0,96.24,1,1,tenure_16_31,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000394,0,54,one_year,9.0,1.0,3,0,80.6,3,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000395,0,32,two_year,3.0,0.0,2,0,72.89,3,0,tenure_32_plus,two_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000396,0,28,two_year,6.0,0.0,2,0,113.27,2,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000397,0,11,two_year,7.0,0.0,0,0,68.39,4,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000398,0,4,one_year,7.0,0.0,1,0,78.67,1,0,tenure_1_6,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000399,0,4,two_year,4.0,0.0,1,0,88.24,2,0,tenure_1_6,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000400,0,72,one_year,9.0,2.0,2,0,84.42,4,1,tenure_32_plus,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000401,0,4,one_year,6.0,0.0,0,0,148.35,6,1,tenure_1_6,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000402,1,44,two_year,9.0,2.0,4,1,102.97,2,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000403,0,36,one_year,5.0,0.0,0,0,107.18,4,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000404,0,19,two_year,4.0,1.0,0,0,115.87,4,0,tenure_16_31,two_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000405,0,58,two_year,7.0,1.0,2,0,120.9,5,0,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
CUST0000000406,0,59,one_year,5.0,0.0,2,0,67.01,4,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000407,0,45,one_year,6.0,2.0,3,0,107.68,4,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,0
CUST0000000408,0,4,two_year,8.0,1.0,5,0,109.59,5,1,tenure_1_6,two_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_0,monthly_lt_200,services_5_6,1
CUST0000000409,0,9,one_year,,1.0,1,1,83.9,3,1,tenure_7_15,one_year,,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000410,0,16,two_year,9.0,2.0,4,1,51.89,2,0,tenure_16_31,two_year,satisfaction_7_9,complaints_gt_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000411,0,12,one_year,9.0,1.0,2,1,53.9,1,0,tenure_7_15,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_1_2,0
CUST0000000412,1,2,one_year,8.0,2.0,1,0,78.13,2,1,tenure_1_6,one_year,satisfaction_7_9,complaints_gt_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000413,0,45,one_year,4.0,0.0,1,0,91.95,1,1,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000414,0,8,two_year,9.0,1.0,2,0,87.45,3,1,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000415,0,9,two_year,7.0,0.0,0,0,82.59,1,0,tenure_7_15,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000416,0,35,one_year,5.0,1.0,1,0,70.24,1,0,tenure_32_plus,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000417,0,9,one_year,4.0,0.0,2,0,86.14,1,1,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000418,0,40,one_year,8.0,1.0,4,1,72.72,3,0,tenure_32_plus,one_year,satisfaction_7_9,complaints_le_1,service_calls_gt_3,late_1_2,monthly_lt_200,services_3_4,0
CUST0000000419,1,2,two_year,5.0,3.0,6,0,92.03,1,0,tenure_1_6,two_year,satisfaction_4_6,complaints_gt_1,service_calls_gt_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000420,0,35,two_year,8.0,0.0,1,2,127.78,5,1,tenure_32_plus,two_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,1
CUST0000000421,1,10,one_year,6.0,0.0,1,0,109.01,2,0,tenure_7_15,one_year,satisfaction_4_6,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000422,0,7,one_year,3.0,0.0,3,0,88.69,2,0,tenure_7_15,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,0
CUST0000000423,0,21,one_year,9.0,0.0,2,0,86.05,2,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_1_2,1
CUST0000000424,0,8,month_to_month,3.0,1.0,2,0,88.34,4,1,tenure_7_15,month_to_month,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_3_4,1
CUST0000000425,0,24,one_year,9.0,0.0,3,2,91.36,6,0,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_5_6,0
CUST0000000426,0,30,one_year,9.0,0.0,3,2,106.74,3,1,tenure_16_31,one_year,satisfaction_7_9,complaints_le_1,service_calls_le_3,late_1_2,monthly_lt_200,services_3_4,1
CUST0000000427,1,53,one_year,3.0,0.0,2,0,70.1,5,0,tenure_32_plus,one_year,satisfaction_1_3,complaints_le_1,service_calls_le_3,late_0,monthly_lt_200,services_5_6,0
