customer_id,signup_date,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000000256,2022_12_02_12_53_58_201468,48,female,,high_school,single,0,69,one_year,electronic_check,1,0,87.42,5539.73,2,1,1,1,0,0,1,1,0,2.0,0.0,0,1,,15,718.0,0
CUST0000000257,2021_07_20_12_53_58_201474,60,female,43857.03,phd,single,2,37,one_year,mailed_check,1,0,96.37,2666.61,5,1,1,0,0,0,1,0,1,9.0,1.0,2,0,13.49,52,557.0,0
CUST0000000258,2021_07_08_12_53_58_201479,51,male,,high_school,single,1,72,two_year,electronic_check,1,0,78.38,6070.16,3,0,1,0,0,0,1,1,1,6.0,0.0,0,0,7.73,29,646.0,0
CUST0000000259,2023_06_05_12_53_58_201485,36,male,24746.26,high_school,divorced,1,57,one_year,electronic_check,1,0,43.12,2304.39,6,0,0,0,0,0,1,1,1,9.0,1.0,3,0,0.0,18,634.0,0
CUST0000000260,2023_01_03_12_53_58_201490,29,female,56181.47,master,widowed,3,12,two_year,bank_transfer,1,0,90.13,1148.47,3,1,1,0,0,0,0,1,1,8.0,0.0,1,1,23.36,23,715.0,0
CUST0000000261,2024_02_13_12_53_58_201496,62,female,50431.3,phd,divorced,1,13,two_year,credit_card,1,0,117.42,1428.54,4,0,1,1,1,0,0,1,0,7.0,1.0,1,0,56.06,14,,1
CUST0000000262,2025_09_21_12_53_58_201501,42,male,52221.06,college,single,2,23,two_year,electronic_check,1,0,89.14,1846.25,3,1,1,0,1,0,0,1,0,5.0,0.0,1,1,38.17,11,561.0,0
CUST0000000263,2026_01_10_12_53_58_201507,31,female,130784.57,master,single,0,9,one_year,credit_card,1,0,95.11,872.44,1,1,1,0,0,0,0,1,0,9.0,1.0,4,1,17.06,10,739.0,0
CUST0000000264,2024_04_10_12_53_58_201519,62,female,108922.47,bachelor,married,0,1,one_year,electronic_check,1,0,45.02,44.57,2,1,0,0,0,0,0,1,1,9.0,0.0,1,1,0.0,46,575.0,0
CUST0000000265,2025_06_06_12_53_58_201525,57,male,20000.0,college,married,2,4,two_year,credit_card,1,0,130.63,477.37,4,1,1,0,0,1,0,1,0,6.0,0.0,2,0,51.41,5,639.0,0
CUST0000000266,2021_09_05_12_53_58_201531,29,male,124551.23,high_school,widowed,3,19,one_year,credit_card,1,0,103.28,2096.22,5,0,0,0,0,0,0,0,1,8.0,0.0,0,0,0.0,32,507.0,0
CUST0000000267,2023_09_10_12_53_58_201536,82,female,20000.0,college,divorced,1,18,one_year,bank_transfer,0,1,67.81,1244.53,2,0,1,1,0,0,0,1,0,7.0,,4,0,11.9,37,721.0,0
CUST0000000268,2021_03_19_12_53_58_201542,36,female,86400.82,bachelor,divorced,1,72,two_year,bank_transfer,0,0,140.1,7535.69,5,1,1,1,1,0,0,1,0,1.0,0.0,0,0,37.6,17,734.0,0
CUST0000000269,2022_08_12_12_53_58_201547,56,female,59027.01,bachelor,married,1,18,one_year,electronic_check,1,0,89.02,1561.96,2,1,1,0,1,0,1,0,1,6.0,0.0,3,0,53.78,80,743.0,0
CUST0000000270,2024_12_23_12_53_58_201564,74,male,43384.4,college,single,1,26,two_year,credit_card,0,0,144.63,3842.2,5,0,1,0,1,0,1,1,0,8.0,0.0,0,0,44.8,54,738.0,0
CUST0000000271,2022_02_15_12_53_58_201571,58,male,57670.19,bachelor,single,0,7,one_year,credit_card,0,1,84.48,598.31,3,1,1,0,1,0,1,1,0,5.0,0.0,3,0,57.27,36,663.0,0
CUST0000000272,2021_06_25_12_53_58_201577,48,female,82951.39,college,divorced,0,11,one_year,mailed_check,1,0,89.32,902.18,2,1,1,1,0,1,0,1,1,7.0,1.0,3,0,9.53,54,791.0,0
CUST0000000273,2022_11_15_12_53_58_201583,23,male,20000.0,master,married,0,1,two_year,credit_card,0,1,72.34,75.32,1,1,1,0,0,0,1,1,0,9.0,0.0,0,0,105.77,21,617.0,0
CUST0000000274,2023_01_31_12_53_58_201588,75,female,83118.97,college,married,0,14,one_year,electronic_check,1,0,53.61,715.6,2,1,0,0,0,0,0,0,1,7.0,3.0,4,1,0.0,17,733.0,0
CUST0000000275,2021_05_10_12_53_58_201594,57,female,64655.59,bachelor,married,2,5,two_year,credit_card,1,0,34.91,163.2,2,0,0,0,0,0,0,0,0,9.0,0.0,3,0,0.0,124,538.0,0
CUST0000000276,2024_01_13_12_53_58_201599,23,female,27015.2,bachelor,single,0,1,two_year,mailed_check,0,0,51.89,54.49,5,1,1,0,0,1,0,0,0,9.0,1.0,3,0,30.86,23,614.0,0
CUST0000000277,2021_05_22_12_53_58_201605,68,male,77956.32,college,married,0,37,one_year,bank_transfer,1,0,69.07,2342.51,2,1,1,0,0,0,0,1,0,8.0,0.0,0,0,68.55,76,775.0,0
CUST0000000278,2021_04_14_12_53_58_201611,45,other,28849.3,high_school,divorced,1,3,two_year,bank_transfer,1,0,138.42,423.09,6,1,1,1,1,0,1,0,1,7.0,2.0,2,0,42.58,28,,0
CUST0000000279,2022_02_02_12_53_58_201616,40,male,43025.3,college,married,0,53,two_year,mailed_check,0,1,91.81,4412.85,1,1,1,0,1,0,0,1,1,9.0,0.0,3,0,10.16,81,782.0,0
CUST0000000280,2025_05_10_12_53_58_201622,36,female,31751.13,high_school,married,0,4,one_year,mailed_check,0,0,71.79,286.77,1,0,1,0,1,0,1,0,1,5.0,0.0,1,1,52.03,34,662.0,1
CUST0000000281,2023_09_29_12_53_58_201627,47,male,58407.2,college,single,1,39,one_year,electronic_check,1,0,65.46,2669.3,1,1,1,1,0,1,1,1,1,4.0,0.0,2,0,36.93,15,624.0,0
CUST0000000282,2022_01_10_12_53_58_201633,57,male,83526.8,bachelor,single,1,50,two_year,credit_card,1,1,92.77,4453.84,4,1,1,0,1,1,0,0,0,6.0,0.0,0,0,,5,621.0,0
CUST0000000283,2025_06_23_12_53_58_201642,37,male,29835.28,bachelor,divorced,2,1,two_year,bank_transfer,0,0,118.45,128.79,2,1,1,1,1,0,1,1,0,5.0,1.0,3,0,28.65,3,844.0,0
CUST0000000284,2022_09_22_12_53_58_201648,46,female,25093.28,college,married,0,23,two_year,credit_card,1,1,111.86,2342.39,4,1,1,0,0,1,0,1,1,9.0,0.0,0,0,62.67,32,620.0,0
CUST0000000285,2025_09_11_12_53_58_201654,90,male,50955.4,bachelor,married,0,39,two_year,electronic_check,1,1,43.12,1683.57,1,1,0,0,0,0,0,1,0,9.0,0.0,3,2,0.0,2,577.0,0
CUST0000000286,2024_12_07_12_53_58_201659,52,male,52934.32,bachelor,married,1,63,month_to_month,electronic_check,1,0,57.95,3332.18,1,1,1,1,0,0,1,0,0,2.0,0.0,0,0,43.83,1,697.0,0
CUST0000000287,2023_12_07_12_53_58_201665,59,male,35470.3,college,married,0,20,two_year,credit_card,0,0,98.79,1362.48,3,0,1,1,1,0,1,0,0,9.0,0.0,1,1,28.94,92,682.0,0
CUST0000000288,2025_03_24_12_53_58_201670,30,male,22648.22,college,single,2,36,one_year,bank_transfer,1,0,86.57,3419.78,2,1,1,1,0,1,1,1,0,9.0,0.0,2,2,18.68,8,638.0,0
CUST0000000289,2025_04_07_12_53_58_201676,24,male,67735.92,high_school,married,1,16,two_year,bank_transfer,1,0,98.83,1109.83,3,1,1,0,0,1,1,0,0,9.0,0.0,2,1,26.18,59,740.0,0
CUST0000000290,2023_08_12_12_53_58_201681,66,male,35455.92,high_school,married,0,20,one_year,credit_card,1,0,73.4,1612.42,1,1,1,0,1,0,0,1,0,5.0,2.0,1,0,36.13,33,697.0,0
CUST0000000291,2021_07_23_12_53_58_201687,62,male,39229.4,college,married,0,6,two_year,credit_card,0,0,112.64,610.08,3,1,1,0,1,1,1,0,0,4.0,0.0,0,2,13.05,4,682.0,0
CUST0000000292,2025_06_28_12_53_58_201692,70,male,158515.97,phd,divorced,1,13,one_year,mailed_check,1,0,84.97,1190.85,4,1,1,0,1,0,1,1,0,9.0,1.0,3,0,,38,847.0,0
CUST0000000293,2023_05_06_12_53_58_201698,43,male,32626.86,master,married,2,25,one_year,credit_card,1,0,66.88,1723.52,2,1,1,0,1,0,1,1,0,1.0,0.0,1,1,27.29,91,619.0,0
CUST0000000294,2021_10_30_12_53_58_201704,63,female,100797.8,master,divorced,0,7,one_year,electronic_check,1,1,72.2,521.24,1,1,1,1,0,0,0,1,0,8.0,0.0,0,1,500.0,60,777.0,0
CUST0000000295,2023_12_22_12_53_58_201709,18,female,102218.01,bachelor,single,1,13,two_year,mailed_check,1,0,59.31,756.97,1,1,1,1,0,0,1,0,1,6.0,1.0,4,0,55.72,51,716.0,0
CUST0000000296,2025_08_21_12_53_58_201715,53,male,48094.49,high_school,single,1,69,two_year,electronic_check,1,0,54.76,3839.6,1,0,0,0,0,0,0,1,0,8.0,0.0,1,0,0.0,46,528.0,1
CUST0000000297,2024_05_13_12_53_58_201720,60,male,57737.91,college,married,2,2,two_year,bank_transfer,1,1,64.56,128.88,1,1,1,0,1,1,0,0,0,8.0,0.0,2,1,8.79,87,724.0,0
CUST0000000298,2022_09_05_12_53_58_201726,34,male,59237.38,master,married,0,12,one_year,mailed_check,0,0,100.96,1328.12,3,0,1,1,1,1,1,1,1,4.0,0.0,0,1,35.06,6,685.0,0
CUST0000000299,2022_11_21_12_53_58_201731,60,female,58563.68,bachelor,single,0,38,two_year,credit_card,1,0,92.26,3432.83,3,0,1,0,0,0,1,0,0,9.0,0.0,0,2,31.27,1,646.0,1
CUST0000000300,2025_07_09_12_53_58_201737,42,male,38010.59,bachelor,single,0,2,one_year,electronic_check,0,0,106.94,220.35,2,1,1,0,0,1,1,0,0,8.0,2.0,3,0,20.85,34,495.0,0
CUST0000000301,2022_05_03_12_53_58_201742,43,male,119225.07,bachelor,married,1,19,one_year,mailed_check,1,0,116.63,2390.68,6,1,1,1,1,0,1,1,1,7.0,0.0,1,0,76.98,51,780.0,0
CUST0000000302,2024_10_05_12_53_58_201748,41,female,32231.03,bachelor,single,1,10,two_year,credit_card,1,1,82.37,895.04,5,0,0,0,0,0,0,1,0,7.0,1.0,1,0,0.0,4,685.0,0
CUST0000000303,2022_04_10_12_53_58_201753,68,male,250000.0,master,single,1,18,one_year,electronic_check,1,0,106.57,2025.5,5,0,1,1,0,1,1,1,1,6.0,0.0,0,0,67.93,16,631.0,0
CUST0000000304,2021_02_12_12_53_58_201759,38,male,24252.01,bachelor,single,0,9,one_year,bank_transfer,1,0,78.0,671.9,2,1,0,0,0,0,0,1,0,9.0,1.0,4,0,,1,763.0,0
CUST0000000305,2024_03_23_12_53_58_201764,36,male,53227.11,master,married,2,1,one_year,bank_transfer,0,0,66.72,66.91,4,1,0,0,0,0,0,1,0,8.0,0.0,0,0,0.0,52,754.0,1
CUST0000000306,2023_12_10_12_53_58_201770,32,male,32555.17,bachelor,divorced,0,54,two_year,electronic_check,1,1,50.64,1834.76,2,0,0,0,0,0,0,1,1,6.0,1.0,2,0,0.0,6,675.0,0
CUST0000000307,2023_06_02_12_53_58_201776,39,female,102124.12,high_school,single,0,72,one_year,credit_card,1,0,38.32,2764.94,1,1,0,0,0,0,0,0,1,3.0,0.0,1,1,0.0,29,728.0,0
CUST0000000308,2024_12_05_12_53_58_201781,47,female,20000.0,college,single,3,13,one_year,electronic_check,1,0,64.14,762.84,1,1,1,0,1,1,1,0,0,4.0,1.0,1,0,40.8,110,659.0,0
CUST0000000309,2022_04_13_12_53_58_201787,54,male,43481.54,college,married,3,29,two_year,mailed_check,0,0,105.44,3063.71,1,1,1,0,0,0,1,0,0,3.0,0.0,1,0,23.42,64,678.0,1
CUST0000000310,2021_10_30_12_53_58_201793,33,female,158354.31,bachelor,single,0,13,two_year,bank_transfer,1,0,127.12,1814.45,3,1,1,0,1,0,1,1,0,5.0,1.0,3,1,23.58,10,552.0,0
CUST0000000311,2025_08_18_12_53_58_201799,50,male,23257.74,college,divorced,2,34,two_year,mailed_check,1,0,52.59,1316.75,2,1,0,0,0,0,0,1,1,6.0,1.0,1,0,0.0,63,587.0,0
CUST0000000312,2022_10_28_12_53_58_201804,54,male,65646.83,bachelor,married,0,38,two_year,bank_transfer,1,0,71.93,2774.51,4,1,1,0,0,0,0,0,0,3.0,0.0,2,0,85.0,105,680.0,1
CUST0000000313,2023_09_01_12_53_58_201810,31,male,49952.17,high_school,married,2,8,two_year,electronic_check,1,0,66.6,575.08,1,1,1,0,0,0,0,1,1,3.0,0.0,1,0,93.74,75,653.0,0
CUST0000000314,2021_04_13_12_53_58_201816,45,male,42288.53,high_school,single,1,1,two_year,electronic_check,1,0,93.1,84.11,4,1,1,0,1,1,0,1,1,1.0,1.0,1,1,34.81,216,587.0,0
CUST0000000315,2024_09_10_12_53_58_201821,43,male,43558.79,bachelor,married,1,72,one_year,bank_transfer,1,0,99.38,7455.76,1,0,1,0,1,1,0,1,0,5.0,1.0,4,0,,23,721.0,0
CUST0000000316,2023_06_28_12_53_58_201827,46,male,28548.44,high_school,married,2,29,one_year,electronic_check,1,0,78.89,2171.53,1,0,1,1,0,0,1,1,1,9.0,1.0,2,2,33.68,24,728.0,0
CUST0000000317,2021_06_23_12_53_58_201832,37,female,49664.7,high_school,married,4,30,two_year,credit_card,1,0,81.9,2329.45,1,0,1,0,1,0,0,0,0,2.0,2.0,1,2,29.8,13,649.0,0
CUST0000000318,2024_07_10_12_53_58_201838,42,male,40089.38,college,single,1,25,two_year,credit_card,1,0,102.03,2434.69,3,0,1,0,1,1,1,0,0,9.0,1.0,2,0,54.64,3,684.0,0
CUST0000000319,2025_02_08_12_53_58_201843,45,male,96855.68,phd,single,1,1,one_year,mailed_check,1,0,89.03,80.25,1,1,1,0,1,0,0,1,0,7.0,0.0,0,0,14.01,2,690.0,0
CUST0000000320,2023_08_24_12_53_58_201849,72,female,34561.66,bachelor,married,1,1,one_year,credit_card,0,0,79.04,76.26,5,0,1,0,0,1,1,1,0,6.0,0.0,1,1,45.18,25,740.0,0
CUST0000000321,2024_04_11_12_53_58_201854,45,male,24253.62,master,single,0,16,one_year,bank_transfer,1,1,84.66,1265.09,5,1,1,1,1,1,0,0,0,6.0,0.0,2,1,27.52,4,534.0,0
CUST0000000322,2021_02_04_12_53_58_201860,65,female,136799.28,bachelor,widowed,0,39,one_year,credit_card,1,0,89.48,3716.48,4,1,1,0,1,0,0,1,1,9.0,0.0,1,0,25.27,176,741.0,0
CUST0000000323,2024_09_26_12_53_58_201865,66,male,32106.87,master,married,0,72,one_year,credit_card,1,0,50.86,3676.3,4,0,0,0,0,0,1,1,0,3.0,0.0,1,0,0.0,1,572.0,0
CUST0000000324,2025_08_14_12_53_58_201871,25,female,139717.04,master,single,0,20,two_year,credit_card,1,0,42.63,799.9,3,1,0,0,0,0,1,0,0,9.0,1.0,3,0,0.0,54,636.0,0
CUST0000000325,2022_02_03_12_53_58_201877,40,male,52819.21,bachelor,married,1,2,one_year,bank_transfer,1,0,101.69,194.59,1,1,1,1,1,1,1,0,0,4.0,0.0,1,2,36.86,48,,1
CUST0000000326,2022_05_31_12_53_58_201882,66,male,120986.88,college,married,0,10,one_year,mailed_check,1,0,108.24,751.63,5,1,1,0,0,0,0,0,1,7.0,2.0,4,0,21.05,22,,0
CUST0000000327,2021_07_22_12_53_58_201888,47,female,60988.53,bachelor,married,1,68,two_year,mailed_check,0,0,59.91,3930.52,1,1,1,1,0,1,1,1,1,9.0,1.0,1,0,43.95,16,653.0,0
CUST0000000328,2025_04_24_12_53_58_201893,43,female,20000.0,master,single,0,25,one_year,electronic_check,1,0,56.44,1459.8,1,1,1,1,1,0,0,1,1,8.0,1.0,3,0,53.96,14,724.0,0
CUST0000000329,2021_02_19_12_53_58_201899,56,male,20000.0,bachelor,single,0,13,two_year,mailed_check,1,0,106.28,1380.74,5,0,1,1,0,0,0,1,1,2.0,0.0,1,1,26.71,64,549.0,0
CUST0000000330,2025_08_21_12_53_58_201904,61,female,37216.96,bachelor,married,0,72,one_year,electronic_check,1,0,134.91,10315.15,5,0,1,0,0,0,1,1,1,4.0,1.0,2,2,34.22,34,520.0,0
CUST0000000331,2025_01_31_12_53_58_201910,44,male,36304.54,bachelor,single,0,33,one_year,credit_card,1,0,73.98,2523.65,1,1,1,0,1,0,1,0,0,8.0,0.0,2,0,16.07,82,734.0,0
CUST0000000332,2024_04_28_12_53_58_201915,40,male,41136.59,bachelor,married,0,4,two_year,mailed_check,1,0,84.92,307.75,1,1,1,0,0,0,1,1,0,8.0,1.0,4,0,263.44,38,609.0,0
CUST0000000333,2023_04_01_12_53_58_201921,18,female,22622.34,high_school,married,2,3,two_year,credit_card,1,0,117.52,341.94,3,1,1,0,0,0,0,1,0,5.0,1.0,1,2,113.57,1,764.0,0
CUST0000000334,2021_08_30_12_53_58_201926,45,female,21211.41,bachelor,single,2,25,two_year,credit_card,1,0,63.29,1671.98,1,1,0,0,0,0,0,0,1,6.0,1.0,4,0,0.0,3,681.0,0
CUST0000000335,2023_08_15_12_53_58_201932,39,female,20000.0,high_school,married,1,72,one_year,bank_transfer,1,0,74.19,5237.0,1,1,1,1,0,0,1,0,0,8.0,0.0,0,1,30.77,16,573.0,0
CUST0000000336,2026_01_10_12_53_58_201938,29,male,66417.35,bachelor,single,4,39,one_year,electronic_check,1,1,94.46,3989.99,2,1,1,0,0,0,0,0,1,5.0,,5,0,11.1,31,462.0,0
CUST0000000337,2023_07_30_12_53_58_201943,41,male,42234.07,college,single,1,30,one_year,credit_card,1,0,94.59,2566.92,1,1,1,1,1,0,0,1,1,8.0,0.0,0,1,28.63,19,705.0,0
CUST0000000338,2022_05_25_12_53_58_201949,38,male,63225.05,bachelor,married,0,35,two_year,bank_transfer,1,0,92.64,3265.16,3,1,1,0,0,0,0,1,1,2.0,0.0,2,0,12.28,164,783.0,0
CUST0000000339,2025_05_03_12_53_58_201954,47,female,22575.25,bachelor,married,1,4,one_year,bank_transfer,1,0,90.33,385.39,3,1,1,0,1,0,1,1,0,6.0,1.0,2,0,21.22,114,735.0,0
CUST0000000340,2021_06_11_12_53_58_201960,40,male,154831.9,college,married,2,16,one_year,credit_card,1,0,114.97,1947.91,5,1,1,0,0,1,0,1,1,6.0,0.0,2,2,16.94,25,669.0,0
CUST0000000341,2024_10_16_12_53_58_201965,51,female,28465.25,phd,divorced,1,22,one_year,bank_transfer,1,0,103.51,1737.93,5,0,1,1,0,0,0,0,0,6.0,1.0,2,0,11.61,44,654.0,0
CUST0000000342,2023_02_16_12_53_58_201971,47,female,50755.42,high_school,single,3,5,two_year,electronic_check,1,0,115.55,589.34,2,1,1,1,1,0,0,1,1,4.0,0.0,3,0,162.68,11,635.0,0
CUST0000000343,2022_10_16_12_53_58_201976,64,male,48255.99,bachelor,married,1,1,one_year,bank_transfer,1,0,154.63,159.65,5,1,1,1,0,1,1,1,1,1.0,2.0,3,0,112.92,4,645.0,0
CUST0000000344,2023_04_03_12_53_58_201982,36,female,28507.85,bachelor,single,1,7,one_year,mailed_check,1,0,97.63,699.63,4,1,1,0,0,0,0,1,0,6.0,0.0,0,0,195.2,36,668.0,0
CUST0000000345,2026_01_03_12_53_58_201988,71,female,103966.4,college,single,0,52,one_year,credit_card,1,0,89.08,4731.3,1,1,1,1,0,0,0,0,0,4.0,0.0,1,0,5.25,144,781.0,0
CUST0000000346,2022_08_04_12_53_58_201993,61,female,95189.59,college,single,1,1,one_year,credit_card,1,0,102.45,108.75,6,0,0,0,0,0,0,1,0,8.0,0.0,1,1,0.0,14,598.0,0
CUST0000000347,2022_12_16_12_53_58_201999,67,male,27015.93,college,married,0,8,one_year,electronic_check,0,0,72.65,584.86,3,0,0,0,0,0,1,1,0,8.0,2.0,1,0,0.0,51,712.0,0
CUST0000000348,2021_06_04_12_53_58_202004,48,female,116047.36,bachelor,single,1,2,one_year,mailed_check,1,0,103.9,194.94,2,1,1,1,0,1,0,0,0,6.0,,2,0,76.4,124,780.0,0
CUST0000000349,2023_10_19_12_53_58_202010,40,male,46216.42,bachelor,married,2,27,two_year,credit_card,1,0,54.39,1574.15,1,1,1,1,1,0,0,1,1,7.0,0.0,0,1,40.44,4,764.0,0
CUST0000000350,2025_06_18_12_53_58_202015,36,male,44780.38,high_school,married,0,6,two_year,electronic_check,1,0,90.12,527.81,3,1,1,0,1,0,1,1,0,6.0,0.0,1,0,23.46,39,588.0,0
CUST0000000351,2022_11_14_12_53_58_202021,71,male,30672.04,master,divorced,0,16,two_year,electronic_check,0,0,97.46,1463.09,3,0,0,0,0,0,1,1,1,4.0,2.0,4,0,0.0,35,611.0,0
CUST0000000352,2024_12_04_12_53_58_202027,61,male,58785.52,master,divorced,2,8,two_year,bank_transfer,1,0,73.08,603.71,1,1,1,0,1,0,1,1,0,6.0,0.0,0,1,35.46,38,547.0,0
CUST0000000353,2025_08_13_12_53_58_202032,29,male,43634.71,bachelor,single,1,51,one_year,bank_transfer,1,0,65.9,3370.88,1,1,1,1,1,0,1,1,1,4.0,2.0,2,0,35.28,17,850.0,0
CUST0000000354,2025_11_19_12_53_58_202039,59,female,31820.0,phd,single,1,30,one_year,electronic_check,1,0,65.91,1796.45,3,0,1,0,0,0,0,1,1,8.0,2.0,4,1,6.7,70,672.0,1
CUST0000000355,2022_11_25_12_53_58_202044,32,female,20000.0,bachelor,married,0,5,one_year,credit_card,1,1,80.12,365.16,1,1,1,0,1,1,1,1,1,9.0,2.0,4,0,37.41,1,602.0,0
CUST0000000356,2021_05_21_12_53_58_202050,49,female,37683.76,bachelor,single,1,23,one_year,mailed_check,1,0,97.81,2219.45,2,1,1,1,1,1,1,0,1,6.0,0.0,0,2,31.05,4,702.0,0
CUST0000000357,2024_04_24_12_53_58_202055,57,male,43720.62,bachelor,married,1,3,one_year,mailed_check,1,0,66.36,184.25,2,0,1,1,1,0,1,0,0,5.0,0.0,1,0,14.69,186,670.0,0
CUST0000000358,2024_06_04_12_53_58_202061,66,female,190567.64,college,widowed,0,8,two_year,mailed_check,1,0,49.36,381.27,2,1,0,0,0,0,0,0,0,1.0,3.0,5,0,0.0,22,600.0,0
CUST0000000359,2021_07_08_12_53_58_202067,48,female,101743.65,master,divorced,1,10,one_year,electronic_check,0,0,98.21,891.37,3,1,0,0,0,0,0,0,0,1.0,0.0,2,0,,19,698.0,0
CUST0000000360,2022_01_29_12_53_58_202072,42,female,40373.96,college,single,0,12,one_year,electronic_check,1,0,43.12,495.04,1,0,0,0,0,0,0,1,0,3.0,0.0,3,0,0.0,11,761.0,0
CUST0000000361,2022_01_27_12_53_58_202078,45,male,48173.8,bachelor,married,1,65,two_year,electronic_check,1,0,46.48,3125.87,1,0,1,0,1,1,1,1,0,7.0,1.0,1,0,93.83,86,578.0,1
CUST0000000362,2025_09_30_12_53_58_202083,61,female,26732.18,college,married,0,1,one_year,credit_card,0,0,106.92,124.71497154899724,3,1,1,0,1,0,1,0,1,4.0,0.0,0,0,69.04,10,570.0,0
CUST0000000363,2025_05_03_12_53_58_202089,56,male,61775.67,bachelor,single,0,39,two_year,credit_card,0,0,115.22,4409.82,2,1,1,0,1,1,0,1,1,8.0,1.0,1,0,109.97,21,661.0,0
CUST0000000364,2022_08_10_12_53_58_202095,44,male,35383.39,bachelor,single,0,23,two_year,bank_transfer,1,1,59.18,1240.85,2,0,0,0,0,0,0,0,1,6.0,0.0,2,0,0.0,48,693.0,0
CUST0000000365,2022_12_03_12_53_58_202100,18,female,46347.5,college,married,1,41,two_year,bank_transfer,1,0,52.62,1396.25,3,1,0,0,0,0,0,0,0,8.0,0.0,0,0,,63,574.0,0
CUST0000000366,2024_08_20_12_53_58_202106,18,male,34984.58,bachelor,divorced,1,7,two_year,bank_transfer,1,1,101.14,463.66,2,1,1,0,0,0,0,0,0,6.0,0.0,1,0,10.96,31,669.0,0
CUST0000000367,2021_12_07_12_53_58_202111,48,male,28516.27,bachelor,married,0,1,one_year,credit_card,1,0,108.96,108.56,3,1,1,0,1,1,1,0,1,9.0,1.0,3,0,120.56,48,628.0,0
CUST0000000368,2025_10_05_12_53_58_202117,27,male,36731.5,master,married,2,1,one_year,credit_card,1,0,67.2,73.61,1,1,1,1,1,0,0,0,1,5.0,0.0,6,0,8.05,13,677.0,0
CUST0000000369,2025_08_12_12_53_58_202122,37,male,66704.02,bachelor,divorced,2,2,one_year,electronic_check,1,0,58.08,107.86,2,0,0,0,0,0,1,1,1,7.0,0.0,1,0,0.0,36,,0
CUST0000000370,2023_07_13_12_53_58_202128,41,male,113326.12,bachelor,married,0,4,one_year,mailed_check,1,1,103.46,426.01,3,1,1,1,0,1,1,0,1,9.0,0.0,1,0,67.99,11,655.0,0
CUST0000000371,2023_08_18_12_53_58_202133,76,female,20000.0,college,married,0,4,one_year,electronic_check,1,0,69.16,250.27,2,0,1,0,0,0,1,1,1,8.0,0.0,4,2,21.93,18,628.0,1
CUST0000000372,2025_02_08_12_53_58_202139,46,male,182439.75,college,married,0,28,two_year,electronic_check,1,0,82.27,2427.46,5,0,1,0,0,0,0,1,1,9.0,2.0,1,0,76.1,12,532.0,0
CUST0000000373,2021_04_18_12_53_58_202145,55,female,22213.26,college,married,0,26,two_year,electronic_check,1,0,85.92,2253.98,3,1,1,0,0,0,1,1,1,5.0,1.0,3,0,57.01,21,628.0,0
CUST0000000374,2023_10_13_12_53_58_202150,52,other,28733.15,master,married,1,1,two_year,electronic_check,1,0,74.34,80.76,1,1,1,0,0,1,1,0,0,7.0,1.0,1,0,14.29,79,769.0,0
CUST0000000375,2022_10_13_12_53_58_202156,18,male,121579.09,bachelor,single,0,19,two_year,electronic_check,1,0,77.71,1492.16,2,1,1,0,0,1,1,1,1,8.0,1.0,3,1,,28,679.0,0
CUST0000000376,2021_04_04_12_53_58_202161,39,male,20242.28,high_school,divorced,3,63,one_year,electronic_check,1,0,95.96,5858.0,3,0,1,0,0,1,1,1,1,8.0,0.0,2,1,19.35,3,696.0,0
CUST0000000377,2023_05_31_12_53_58_202167,26,male,29263.3,high_school,divorced,1,20,one_year,credit_card,1,0,89.13,1792.08,5,1,1,1,1,1,1,0,1,5.0,0.0,0,0,36.68,47,679.0,0
CUST0000000378,2021_05_13_12_53_58_202172,70,female,22341.81,high_school,married,0,13,two_year,bank_transfer,1,1,97.69,1191.0,1,1,1,0,0,1,1,0,1,7.0,0.0,0,0,42.35,11,677.0,1
CUST0000000379,2025_08_04_12_53_58_202178,18,male,25919.52,master,single,2,3,two_year,electronic_check,1,0,65.07,186.43,2,0,0,0,0,0,0,1,0,9.0,2.0,4,0,0.0,79,755.0,0
CUST0000000380,2021_08_22_12_53_58_202183,38,female,77520.0,bachelor,married,1,24,one_year,electronic_check,1,0,78.73,1994.05,2,1,1,1,1,0,1,0,0,2.0,1.0,3,1,,58,680.0,0
CUST0000000381,2023_11_03_12_53_58_202189,41,male,41323.2,bachelor,divorced,0,11,one_year,credit_card,1,0,94.9,1006.31,2,1,1,1,0,0,1,1,0,8.0,0.0,0,0,44.23,35,850.0,0
CUST0000000382,2024_12_10_12_53_58_202194,30,female,30598.42,master,married,0,8,one_year,bank_transfer,0,0,119.22,914.18,3,0,1,1,0,1,0,1,0,9.0,0.0,2,0,14.73,48,541.0,0
CUST0000000383,2022_06_21_12_53_58_202200,46,male,59366.0,bachelor,widowed,1,2,one_year,credit_card,1,0,67.7,146.23,2,1,1,1,0,0,1,0,1,5.0,0.0,1,1,99.87,176,742.0,0
CUST0000000384,2023_10_19_12_53_58_202205,44,male,95727.84,high_school,married,1,8,two_year,credit_card,1,0,97.47,712.55,2,1,1,0,0,1,1,1,0,4.0,2.0,1,0,12.56,5,678.0,0
